Date,Close,High,Low,Shares_Traded,Turnover
2018-10-22,10245.25,10408.55,10224.0,306472776.0,17241.94
2018-10-23,10146.8,10222.1,10102.35,312042090.0,18114.71
2018-10-24,10224.75,10290.65,10126.7,362272428.0,19413.24
2018-10-25,10124.9,10166.6,10079.3,522421914.0,23503.76
2018-10-26,10030.0,10128.85,10004.55,375563273.0,16120.14
2018-10-29,10250.85,10275.3,10020.35,375749433.0,17514.85
2018-10-30,10198.4,10285.1,10175.35,298753965.0,14789.51
2018-10-31,10386.6,10396.0,10105.1,386618948.0,21513.85
2018-11-01,10380.45,10441.9,10341.9,359340403.0,18111.88
2018-11-02,10553.0,10606.95,10457.7,434175607.0,21758.8
2018-11-05,10524.0,10558.8,10477.0,311176379.0,14761.17
2018-11-06,10530.0,10600.25,10491.45,309878810.0,14006.19
2018-11-07,10598.4,10616.45,10582.3,32194181.0,1534.08
2018-11-09,10585.2,10619.55,10544.85,305817331.0,15294.83
2018-11-12,10482.2,10645.5,10464.05,267710127.0,13445.33
2018-11-13,10582.5,10596.25,10440.55,262541595.0,13078.98
2018-11-14,10576.3,10651.6,10532.7,396373781.0,19374.89
2018-11-15,10616.7,10646.5,10557.5,306011926.0,14937.67
2018-11-16,10682.2,10695.15,10631.15,353384918.0,16728.88
2018-11-19,10763.4,10774.7,10688.8,280522364.0,13540.9
2018-11-20,10656.2,10740.85,10640.85,304322623.0,13077.24
2018-11-21,10600.05,10671.3,10562.35,310191008.0,15382.32
2018-11-22,10526.75,10646.25,10512.0,246926671.0,12254.36
2018-11-26,10628.6,10637.8,10489.75,332863041.0,15927.25
2018-11-27,10685.6,10695.15,10596.35,382834178.0,17296.28
2018-11-28,10728.85,10757.8,10699.85,437627174.0,17737.28
2018-11-29,10858.7,10883.05,10782.35,712650890.0,26283.43
2018-11-30,10876.75,10922.45,10835.1,467857329.0,19964.33
2018-12-03,10883.75,10941.2,10845.35,422358631.0,18484.91
2018-12-04,10869.5,10890.95,10833.35,332137359.0,15857.16
2018-12-05,10782.9,10821.05,10747.95,322019985.0,15176.26
2018-12-06,10601.15,10722.65,10588.25,328275196.0,16488.87
2018-12-07,10693.7,10704.55,10599.35,335849636.0,18597.83
2018-12-10,10488.45,10558.85,10474.95,393097292.0,16524.36
2018-12-11,10549.15,10567.15,10333.85,438699334.0,20112.91
2018-12-12,10737.6,10752.2,10560.8,371697496.0,17447.45
2018-12-13,10791.55,10838.6,10749.5,387810061.0,17582.8
2018-12-14,10805.45,10815.75,10752.1,350579275.0,14486.1
2018-12-17,10888.35,10900.35,10844.85,306145514.0,12528.59
2018-12-18,10908.7,10915.4,10819.1,294942271.0,13556.45
2018-12-19,10967.3,10985.15,10928.0,321801803.0,17172.64
2018-12-20,10951.7,10962.55,10880.05,328802751.0,14945.94
2018-12-21,10754.0,10963.65,10738.65,389235107.0,18663.85
2018-12-24,10663.5,10782.3,10649.25,230291344.0,10695.6
2018-12-26,10729.85,10747.5,10534.55,271942701.0,12831.99
2018-12-27,10779.8,10834.2,10764.45,470160392.0,19119.88
2018-12-28,10859.9,10893.6,10817.15,253086507.0,12615.01
2018-12-31,10862.55,10923.55,10853.2,186494657.0,10176.13
2019-01-01,10910.1,10923.6,10807.1,159404542.0,8688.26
2019-01-02,10792.5,10895.35,10735.05,309665939.0,15352.25
2019-01-03,10672.25,10814.05,10661.25,286241745.0,15030.45
2019-01-04,10727.35,10741.05,10628.65,296596655.0,14516.74
2019-01-07,10771.8,10835.95,10750.15,269371080.0,12731.29
2019-01-08,10802.15,10818.45,10733.25,277697672.0,13433.48
2019-01-09,10855.15,10870.4,10749.4,333010535.0,16213.3
2019-01-10,10821.6,10859.35,10801.8,254365477.0,12031.26
2019-01-11,10794.95,10850.15,10739.4,260792200.0,13084.6
2019-01-14,10737.6,10808.0,10692.35,298774178.0,12732.57
2019-01-15,10886.8,10896.95,10777.55,310737078.0,14879.91
2019-01-16,10890.3,10928.15,10876.9,276539042.0,13081.63
2019-01-17,10905.2,10930.65,10844.65,271676319.0,13215.83
2019-01-18,10906.95,10928.2,10852.2,323814108.0,16408.83
2019-01-21,10961.85,10987.45,10885.75,288829125.0,17289.7
2019-01-22,10922.75,10949.8,10864.15,300768112.0,17483.62
2019-01-23,10831.5,10944.8,10811.95,298876314.0,14736.91
2019-01-24,10849.8,10866.6,10798.65,361082096.0,15298.48
2019-01-25,10780.55,10931.7,10756.45,463444758.0,20542.36
2019-01-28,10661.55,10804.45,10630.95,419682627.0,21144.33
2019-01-29,10652.2,10690.35,10583.65,356908994.0,18832.06
2019-01-30,10651.8,10710.2,10612.85,410107910.0,21214.81
2019-01-31,10830.95,10838.05,10678.55,604818027.0,27471.18
2019-02-01,10893.65,10983.45,10813.45,482272661.0,23112.37
2019-02-04,10912.25,10927.9,10814.15,318300039.0,15478.81
2019-02-05,10934.35,10956.7,10886.7,268095127.0,13435.13
2019-02-06,11062.45,11072.6,10962.7,298510497.0,15172.85
2019-02-07,11069.4,11118.1,11043.6,263544426.0,13542.69
2019-02-08,10943.6,11041.2,10925.45,352787419.0,15507.05
2019-02-11,10888.8,10930.9,10857.1,285985383.0,13818.92
2019-02-12,10831.4,10910.9,10823.8,292314643.0,14424.78
2019-02-13,10793.65,10891.65,10772.1,321958549.0,15360.98
2019-02-14,10746.05,10792.7,10718.75,627041405.0,20797.41
2019-02-15,10724.4,10785.75,10620.4,521876968.0,20733.95
2019-02-18,10640.95,10759.9,10628.4,345440240.0,14903.19
2019-02-19,10604.35,10722.85,10585.65,291507060.0,13765.01
2019-02-20,10735.45,10752.7,10646.4,289195306.0,13209.71
2019-02-21,10789.85,10808.85,10721.5,279584955.0,14758.5
2019-02-22,10791.65,10801.55,10758.4,396846597.0,24386.42
2019-02-25,10880.1,10887.1,10788.05,385905142.0,16466.09
2019-02-26,10835.3,10888.75,10729.3,414954476.0,19186.75
2019-02-27,10806.65,10939.7,10751.2,381080073.0,18313.85
2019-02-28,10792.5,10865.7,10784.85,644159018.0,27123.34
2019-03-01,10863.5,10877.9,10823.1,308526309.0,15010.06
2019-03-05,10987.45,10994.9,10817.0,373220239.0,17960.03
2019-03-06,11053.0,11062.3,10998.85,372550850.0,17850.93
2019-03-07,11058.2,11089.05,11027.1,321208766.0,15321.68
2019-03-08,11035.4,11049.0,11008.95,326569833.0,14369.77
2019-03-11,11168.05,11180.9,11059.85,352242287.0,17349.95
2019-03-12,11301.2,11320.4,11227.0,391310519.0,20861.35
2019-03-13,11341.7,11352.3,11276.6,382996187.0,20851.67
2019-03-14,11343.25,11383.45,11313.75,294480678.0,15661.05
2019-03-15,11426.85,11487.0,11370.8,463704896.0,25143.26
2019-03-18,11462.2,11530.15,11412.5,320250041.0,16942.22
2019-03-19,11532.4,11543.85,11451.25,326099667.0,16179.92
2019-03-20,11521.05,11556.1,11503.1,366298049.0,18311.44
2019-03-22,11456.9,11572.8,11434.55,386193935.0,19755.74
2019-03-25,11354.25,11395.65,11311.6,294459196.0,14101.14
2019-03-26,11483.25,11496.75,11352.45,282575496.0,14611.68
2019-03-27,11445.05,11546.2,11413.0,350446089.0,18356.52
2019-03-28,11570.0,11588.5,11452.45,527678809.0,25719.65
2019-03-29,11623.9,11630.35,11570.15,416276981.0,20515.25
2019-04-01,11669.15,11738.1,11644.75,379572660.0,18977.99
2019-04-02,11713.2,11729.35,11655.85,386131413.0,18673.7
2019-04-03,11643.95,11761.0,11629.15,365760070.0,19050.95
2019-04-04,11598.0,11662.55,11559.2,349029830.0,19713.01
2019-04-05,11665.95,11689.65,11609.5,266665797.0,15000.35
2019-04-08,11604.5,11710.3,11549.1,260932608.0,14203.96
2019-04-09,11671.95,11683.9,11569.7,300467538.0,15984.39
2019-04-10,11584.3,11680.05,11571.75,359941110.0,22258.46
2019-04-11,11596.7,11606.7,11550.55,279775726.0,14332.2
2019-04-12,11643.45,11657.35,11578.8,246006184.0,13598.61
2019-04-15,11690.35,11704.6,11648.25,289996075.0,15635.79
2019-04-16,11787.15,11810.95,11731.55,354315040.0,17585.48
2019-04-18,11752.8,11856.15,11738.5,339653709.0,18271.27
2019-04-22,11594.45,11727.05,11583.95,260356055.0,13754.12
2019-04-23,11575.95,11645.95,11564.8,272544486.0,14500.53
2019-04-24,11726.15,11740.85,11578.85,335196513.0,17046.66
2019-04-25,11641.8,11796.75,11624.3,604360395.0,28254.3
2019-04-26,11754.65,11762.9,11661.75,333483764.0,18098.83
2019-04-30,11748.15,11756.25,11655.9,532630874.0,23324.98
2019-05-02,11724.75,11789.3,11699.55,380278045.0,17790.06
2019-05-03,11712.25,11770.9,11699.35,305519934.0,15156.32
2019-05-06,11598.25,11632.55,11571.35,299046480.0,14703.42
2019-05-07,11497.9,11657.05,11484.45,337495624.0,16632.84
2019-05-08,11359.45,11479.1,11346.95,372826025.0,17440.01
2019-05-09,11301.8,11357.6,11255.05,373028059.0,17602.86
2019-05-10,11278.9,11345.8,11251.05,387323416.0,18085.19
2019-05-13,11148.2,11300.2,11125.6,357586433.0,16722.91
2019-05-14,11222.05,11294.75,11108.3,398122725.0,19906.38
2019-05-15,11157.0,11286.8,11136.95,414174258.0,17931.75
2019-05-16,11257.1,11281.55,11143.35,350734572.0,15629.57
2019-05-17,11407.15,11426.15,11259.85,412109200.0,20177.63
2019-05-20,11828.25,11845.2,11591.7,452096261.0,25223.78
2019-05-21,11709.1,11883.55,11682.8,381038129.0,20324.67
2019-05-22,11737.9,11784.8,11682.4,355870667.0,19582.41
2019-05-23,11657.05,12041.15,11614.5,569030654.0,31180.08
2019-05-24,11844.1,11859.0,11658.1,374637415.0,20028.49
2019-05-27,11924.75,11957.15,11812.4,348356214.0,17735.36
2019-05-28,11928.75,11958.55,11864.9,598308334.0,28833.54
2019-05-29,11861.1,11931.9,11836.8,318068673.0,15985.92
2019-05-30,11945.9,11968.55,11859.4,421199867.0,20261.85
2019-05-31,11922.8,12039.25,11829.45,438879129.0,22789.0
2019-06-03,12088.55,12103.05,11920.1,315296955.0,17451.36
2019-06-04,12021.65,12095.2,12005.85,289221904.0,15308.28
2019-06-06,11843.75,12039.8,11830.25,415206942.0,21144.77
2019-06-07,11870.65,11897.5,11769.5,302455910.0,14939.4
2019-06-10,11922.7,11975.05,11871.75,303329445.0,13125.41
2019-06-11,11965.6,12000.35,11904.35,332181958.0,15392.28
2019-06-12,11906.2,11962.45,11866.35,283718253.0,14120.17
2019-06-13,11914.05,11931.35,11817.05,447901993.0,18680.91
2019-06-14,11823.3,11911.85,11797.7,390294634.0,16226.57
2019-06-17,11672.15,11844.05,11657.75,295528399.0,13851.67
2019-06-18,11691.5,11727.2,11641.15,365525622.0,16120.69
2019-06-19,11691.45,11802.5,11625.1,446933027.0,18722.71
2019-06-20,11831.75,11843.5,11635.05,442016954.0,18839.11
2019-06-21,11724.1,11827.95,11705.1,468430388.0,23346.13
2019-06-24,11699.65,11754.0,11670.2,277620788.0,12631.38
2019-06-25,11796.45,11814.4,11651.0,300476353.0,13822.83
2019-06-26,11847.55,11871.85,11757.55,327885018.0,14650.89
2019-06-27,11841.55,11911.15,11821.05,480169350.0,23300.3
2019-06-28,11788.85,11871.7,11775.5,303888701.0,15191.9
2019-07-01,11865.6,11884.65,11830.8,278415889.0,12874.96
2019-07-02,11910.3,11917.45,11814.7,363197036.0,13615.94
2019-07-03,11916.75,11945.2,11887.05,340527508.0,14290.33
2019-07-04,11946.75,11969.25,11923.65,333595172.0,14758.87
2019-07-05,11811.15,11981.75,11797.9,530720039.0,18871.99
2019-07-08,11558.6,11771.9,11523.3,464029444.0,19146.25
2019-07-09,11555.9,11582.55,11461.0,442520253.0,21577.95
2019-07-10,11498.9,11593.7,11475.65,337571014.0,16098.53
2019-07-11,11582.9,11599.0,11519.5,317257578.0,14586.2
2019-07-12,11552.5,11639.55,11538.6,359421182.0,16947.57
2019-07-15,11588.35,11618.4,11532.3,368788782.0,15835.99
2019-07-16,11662.6,11670.05,11573.95,480156167.0,15967.91
2019-07-17,11687.5,11706.65,11651.15,464827734.0,15250.5
2019-07-18,11596.9,11677.15,11582.4,498258158.0,16684.03
2019-07-19,11419.25,11640.35,11399.3,446049198.0,17326.4
2019-07-22,11346.2,11398.15,11301.25,516044335.0,19304.23
2019-07-23,11331.05,11398.15,11302.8,458931191.0,19199.32
2019-07-24,11271.3,11359.75,11229.8,413202832.0,18353.13
2019-07-25,11252.15,11361.4,11239.35,553676897.0,24329.21
2019-07-26,11284.3,11307.6,11210.05,522670420.0,20350.38
2019-07-29,11189.2,11310.95,11152.4,482862376.0,18705.92
2019-07-30,11085.4,11267.45,11072.65,479059399.0,20545.71
2019-07-31,11118.0,11145.3,10999.4,536694278.0,23681.22
2019-08-01,10980.0,11076.75,10881.0,499918953.0,21048.32
2019-08-02,10997.35,11080.15,10848.95,547416246.0,23972.04
2019-08-05,10862.6,10895.8,10782.6,506556609.0,20824.1
2019-08-06,10948.25,11018.55,10813.8,517891491.0,21676.4
2019-08-07,10855.5,10975.65,10835.9,548465787.0,21228.28
2019-08-08,11032.45,11058.05,10842.95,482471622.0,20667.6
2019-08-09,11109.65,11181.45,11062.8,538063563.0,21092.05
2019-08-13,10925.85,11145.9,10901.6,624634647.0,24790.67
2019-08-14,11029.4,11078.15,10935.6,511541716.0,19712.81
2019-08-16,11047.8,11068.65,10924.3,470909918.0,19281.91
2019-08-19,11053.9,11146.9,11037.85,369493161.0,14120.35
2019-08-20,11017.0,11076.3,10985.3,444715679.0,16915.96
2019-08-21,10918.7,11034.2,10906.65,557867906.0,16747.99
2019-08-22,10741.35,10908.25,10718.3,668193449.0,18764.38
2019-08-23,10829.35,10862.55,10637.15,667079625.0,20983.75
2019-08-26,11057.85,11070.3,10756.55,684141923.0,22375.99
2019-08-27,11105.35,11141.75,11049.5,685551267.0,27413.16
2019-08-28,11046.1,11129.65,10987.65,549954696.0,16739.43
2019-08-29,10948.3,11021.1,10922.4,649876160.0,20127.77
2019-08-30,11023.25,11042.6,10874.8,628154431.0,21057.31
2019-09-03,10797.9,10967.5,10772.7,483038985.0,16595.6
2019-09-04,10844.65,10858.75,10746.35,508784352.0,19195.1
2019-09-05,10847.9,10920.1,10816.0,595699267.0,18279.88
2019-09-06,10946.2,10957.05,10867.45,497214445.0,18167.78
2019-09-09,11003.05,11028.85,10889.8,412471067.0,14762.07
2019-09-11,11035.7,11054.8,11011.65,687140326.0,19550.59
2019-09-12,10982.8,11081.75,10964.95,551436050.0,17510.17
2019-09-13,11075.9,11084.45,10945.75,624305151.0,18012.76
2019-09-16,11003.5,11052.7,10968.2,434449776.0,15786.17
2019-09-17,10817.6,11000.1,10796.5,482013044.0,17721.93
2019-09-18,10840.65,10885.15,10804.85,519155072.0,16784.43
2019-09-19,10704.8,10845.2,10670.25,642599183.0,16642.83
2019-09-20,11274.2,11381.9,10691.0,1356767450.0,54081.53
2019-09-23,11600.2,11694.85,11471.35,882826741.0,40005.01
2019-09-24,11588.2,11655.05,11539.2,651722255.0,26930.07
2019-09-25,11440.2,11564.95,11416.1,629054640.0,25266.24
2019-09-26,11571.2,11610.85,11466.35,844465614.0,30707.84
2019-09-27,11512.4,11593.6,11499.75,650017280.0,19036.94
2019-09-30,11474.45,11508.25,11390.8,756848686.0,23748.07
2019-10-01,11359.9,11554.2,11247.9,1305415159.0,28972.72
2019-10-03,11314.0,11370.4,11257.35,1017479514.0,21658.38
2019-10-04,11174.75,11400.3,11158.35,928524450.0,22470.76
2019-10-07,11126.4,11233.85,11112.65,733198763.0,18641.37
2019-10-09,11313.3,11321.6,11090.15,741148639.0,20961.54
2019-10-10,11234.55,11293.35,11208.55,562017945.0,19234.31
2019-10-11,11305.05,11362.9,11189.4,737795150.0,22511.39
2019-10-14,11341.15,11420.45,11290.05,587579191.0,17499.48
2019-10-15,11428.3,11462.35,11342.1,527396180.0,17041.55
2019-10-16,11464.0,11481.05,11411.1,533468525.0,18266.06
2019-10-17,11586.35,11599.1,11439.65,797572398.0,20839.2
2019-10-18,11661.85,11684.7,11553.15,853440208.0,22315.99
2019-10-22,11588.35,11714.35,11573.65,867601307.0,29726.27
2019-10-23,11604.1,11651.6,11554.4,664159887.0,23397.69
2019-10-24,11582.6,11679.6,11534.65,700481662.0,25177.46
2019-10-25,11583.9,11646.9,11490.75,812027840.0,23611.51
2019-10-27,11627.15,11672.4,11604.6,161779004.0,3548.21
2019-10-29,11786.85,11809.4,11627.35,951722529.0,27054.87
2019-10-30,11844.1,11883.95,11784.45,725219760.0,22672.18
2019-10-31,11877.45,11945.0,11855.1,1414837250.0,31304.73
2019-11-01,11890.6,11918.3,11843.35,855338495.0,24933.55
2019-11-04,11941.3,11989.15,11905.35,823050457.0,23203.88
2019-11-05,11917.2,11978.95,11861.9,631952071.0,20995.88
2019-11-06,11966.05,12002.9,11850.25,603351290.0,23324.97
2019-11-07,12012.05,12021.4,11946.85,562963817.0,20898.24
2019-11-08,11908.15,12034.15,11888.75,789254360.0,22931.52
2019-11-11,11913.45,11932.65,11853.95,548979515.0,16548.47
2019-11-13,11840.45,11946.8,11823.2,659035969.0,20401.5
2019-11-14,11872.1,11895.65,11802.65,559494025.0,19114.86
2019-11-15,11895.45,11973.65,11879.25,580154179.0,22350.63
2019-11-18,11884.5,11946.2,11867.6,514352437.0,17991.41
2019-11-19,11940.1,11958.85,11881.75,613909679.0,21574.84
2019-11-20,11999.1,12038.6,11966.05,646661147.0,24341.14
2019-11-21,11968.4,12028.2,11956.9,557685781.0,21609.99
2019-11-22,11914.4,11968.1,11883.5,486815185.0,19243.57
2019-11-25,12073.75,12084.5,11919.75,534289467.0,19990.44
2019-11-26,12037.7,12132.45,12006.35,1201335831.0,46030.62
2019-11-27,12100.7,12114.9,12055.15,584226618.0,19937.4
2019-11-28,12151.15,12158.8,12099.95,620479403.0,21229.58
2019-11-29,12056.05,12147.4,12017.4,804430391.0,21838.04
2019-12-02,12048.2,12137.15,12023.7,720945335.0,23113.18
2019-12-03,11994.2,12068.6,11956.4,605789334.0,18203.76
2019-12-04,12043.2,12054.7,11935.3,747193818.0,22132.83
2019-12-05,12018.4,12081.2,11998.75,562228745.0,19589.81
2019-12-06,11921.5,12057.05,11888.85,609221205.0,18245.49
2019-12-09,11937.5,11981.95,11888.05,599115748.0,16672.87
2019-12-10,11856.8,11953.2,11844.7,650219487.0,16514.63
2019-12-11,11910.15,11923.2,11832.3,997655048.0,18760.57
2019-12-12,11971.8,12005.5,11934.0,752617138.0,18401.22
2019-12-13,12086.7,12098.85,12023.6,597712516.0,20626.8
2019-12-16,12053.95,12134.65,12046.3,437703921.0,16110.34
2019-12-17,12165.0,12182.75,12070.35,499585789.0,20968.79
2019-12-18,12221.65,12237.7,12163.45,518854651.0,22341.06
2019-12-19,12259.7,12268.35,12191.15,623049839.0,19761.9
2019-12-20,12271.8,12293.9,12252.75,810676090.0,25750.24
2019-12-23,12262.75,12287.15,12213.25,604782354.0,18078.23
2019-12-24,12214.55,12283.7,12202.1,470290298.0,13864.56
2019-12-26,12126.55,12221.55,12118.85,520326632.0,16362.31
2019-12-27,12245.8,12258.45,12157.9,383788556.0,13676.2
2019-12-30,12255.85,12286.45,12213.8,411084614.0,14556.73
2019-12-31,12168.45,12247.1,12151.8,426931711.0,14812.89
2020-01-01,12182.5,12222.2,12165.3,304078039.0,10445.68
2020-01-02,12282.2,12289.9,12195.25,407697594.0,15256.55
2020-01-03,12226.65,12265.6,12191.35,428770054.0,16827.27
2020-01-06,11993.05,12179.1,11974.2,396501419.0,16869.22
2020-01-07,12052.95,12152.15,12005.35,447818617.0,17797.68
2020-01-08,12025.35,12044.95,11929.6,445991640.0,18281.15
2020-01-09,12215.9,12224.05,12132.55,477469878.0,18456.64
2020-01-10,12256.8,12311.2,12213.2,660627930.0,18818.62
2020-01-13,12329.55,12337.75,12285.8,500968242.0,17522.13
2020-01-14,12362.3,12374.25,12308.7,616260555.0,17948.92
2020-01-15,12343.3,12355.15,12278.75,684352965.0,17882.51
2020-01-16,12355.5,12389.05,12315.8,395670245.0,16004.06
2020-01-17,12352.35,12385.45,12321.4,502060615.0,21397.63
2020-01-20,12224.55,12430.5,12216.9,491609317.0,21415.43
2020-01-21,12169.85,12230.05,12162.3,443976442.0,18682.65
2020-01-22,12106.9,12225.05,12087.9,526294513.0,19758.68
2020-01-23,12180.35,12189.0,12094.1,867653663.0,23829.39
2020-01-24,12248.25,12272.15,12149.65,593237908.0,18032.27
2020-01-27,12119.0,12216.6,12107.0,441158138.0,17988.61
2020-01-28,12055.8,12163.55,12024.5,478484057.0,20917.62
2020-01-29,12129.5,12169.6,12103.8,514362340.0,20646.18
2020-01-30,12035.8,12150.3,12010.6,538138743.0,19372.67
2020-01-31,11962.1,12103.55,11945.85,771278258.0,26044.91
2020-02-01,11661.85,12017.35,11633.3,537634767.0,20598.12
2020-02-03,11707.9,11749.85,11614.5,669815788.0,25415.26
2020-02-04,11979.65,11986.15,11783.4,560430291.0,22338.5
2020-02-05,12089.15,12098.15,11953.35,758032580.0,22998.05
2020-02-06,12137.95,12160.6,12084.65,565116236.0,21735.92
2020-02-07,12098.35,12154.7,12073.95,473475144.0,16339.61
2020-02-10,12031.5,12103.55,11990.75,525674715.0,17185.14
2020-02-11,12107.9,12172.3,12099.0,480491557.0,16209.52
2020-02-12,12201.2,12231.75,12144.3,412399174.0,16598.33
2020-02-13,12174.65,12225.65,12139.8,501510138.0,16315.27
2020-02-14,12113.45,12246.7,12091.2,623053270.0,20759.51
2020-02-17,12045.8,12159.6,12037.0,455412408.0,15439.55
2020-02-18,11992.5,12030.75,11908.05,677307424.0,18853.0
2020-02-19,12125.9,12134.7,12042.1,514030605.0,17610.89
2020-02-20,12080.85,12152.0,12071.45,502875583.0,18831.51
2020-02-24,11829.4,12012.55,11813.4,491224913.0,19421.04
2020-02-25,11797.9,11883.05,11779.9,461349973.0,18510.82
2020-02-26,11678.5,11783.25,11639.6,567990976.0,21887.07
2020-02-27,11633.3,11663.85,11536.7,609266324.0,21623.47
2020-02-28,11201.75,11384.8,11175.05,810523106.0,32297.15
2020-03-02,11132.75,11433.0,11036.25,681148567.0,24204.55
2020-03-03,11303.3,11342.25,11152.55,696919348.0,23281.2
2020-03-04,11251.0,11356.6,11082.15,798021596.0,26928.46
2020-03-05,11269.0,11389.5,11244.6,1353209029.0,26980.65
2020-03-06,10989.45,11035.1,10827.4,1811564187.0,26455.29
2020-03-09,10451.45,10751.55,10294.45,1566119057.0,35151.79
2020-03-11,10458.4,10545.1,10334.0,1219079693.0,32548.47
2020-03-12,9590.15,10040.75,9508.0,1344263317.0,39283.97
2020-03-13,9955.2,10159.4,8555.15,1389061775.0,44167.89
2020-03-16,9197.4,9602.2,9165.1,898523271.0,29181.8
2020-03-17,8967.05,9403.8,8915.6,936185892.0,28004.16
2020-03-18,8468.8,9127.55,8407.05,1517275761.0,39256.71
2020-03-19,8263.45,8575.45,7832.55,926508824.0,34274.23
2020-03-20,8745.45,8883.0,8178.2,1072263600.0,37321.25
2020-03-23,7610.25,8159.25,7583.6,654151814.0,23891.9
2020-03-24,7801.05,8036.95,7511.1,739354439.0,28282.09
2020-03-25,8317.85,8376.75,7714.75,738114713.0,28482.01
2020-03-26,8641.45,8749.05,8304.9,866534643.0,32228.31
2020-03-27,8660.25,9038.9,8522.9,801923401.0,31336.86
2020-03-30,8281.1,8576.0,8244.0,593953051.0,24724.44
2020-03-31,8597.75,8678.3,8358.0,713390935.0,27401.3
2020-04-01,8253.8,8588.1,8198.35,507509685.0,21307.3
2020-04-03,8083.8,8356.55,8055.8,697752438.0,26561.18
2020-04-07,8792.2,8819.4,8360.95,815245226.0,35206.69
2020-04-08,8748.75,9131.7,8653.9,897562690.0,37641.68
2020-04-09,9111.9,9128.35,8904.55,743036134.0,32907.82
2020-04-13,8993.85,9112.05,8912.4,644468815.0,26749.06
2020-04-15,8925.3,9261.2,8874.1,880159358.0,41878.64
2020-04-16,8992.8,9053.75,8821.9,720116479.0,31318.29
2020-04-17,9266.75,9324.0,9091.35,684910520.0,33334.73
2020-04-20,9261.85,9390.85,9230.8,726364699.0,28620.91
2020-04-21,8981.45,9044.4,8909.4,655122903.0,28273.89
2020-04-22,9187.3,9209.75,8946.25,734383388.0,33981.82
2020-04-23,9313.9,9343.6,9170.15,666650462.0,30270.55
2020-04-24,9154.4,9296.9,9141.3,659439249.0,32859.05
2020-04-27,9282.3,9377.1,9250.35,512793298.0,26696.54
2020-04-28,9380.9,9404.4,9260.0,614548983.0,30091.41
2020-04-29,9553.35,9599.85,9392.35,653026950.0,31673.23
2020-04-30,9859.9,9889.05,9731.5,931173802.0,39332.46
2020-05-04,9293.5,9533.5,9266.95,687487134.0,29785.95
2020-05-05,9205.6,9450.9,9190.75,725196178.0,29700.2
2020-05-06,9270.9,9346.9,9116.5,722185448.0,30798.1
2020-05-07,9199.05,9277.85,9175.9,708740416.0,59705.53
2020-05-08,9251.5,9382.65,9238.2,609053504.0,30743.45
2020-05-11,9239.2,9439.9,9219.95,704647074.0,31048.47
2020-05-12,9196.55,9240.85,9043.95,805458787.0,37706.27
2020-05-13,9383.55,9584.5,9351.1,846395245.0,36488.9
2020-05-14,9142.75,9281.1,9119.75,602555564.0,29541.59
2020-05-15,9136.85,9182.4,9050.0,575857112.0,25847.33
2020-05-18,8823.25,9158.3,8806.75,772983297.0,33347.46
2020-05-19,8879.1,9030.35,8855.3,762152894.0,32026.94
2020-05-20,9066.55,9093.8,8875.35,622308140.0,30721.99
2020-05-21,9106.25,9178.55,9056.1,631542699.0,28303.51
2020-05-22,9039.25,9149.6,8968.55,675759336.0,31625.47
2020-05-26,9029.05,9161.65,8996.65,654959960.0,30871.59
2020-05-27,9314.95,9334.0,9004.25,763492487.0,34603.88
2020-05-28,9490.1,9511.25,9336.5,837911425.0,37761.91
2020-05-29,9580.3,9598.85,9376.9,967005438.0,45006.25
2020-06-01,9826.15,9931.6,9706.95,794183122.0,38096.92
2020-06-02,9979.1,9995.6,9824.05,770192848.0,36723.11
2020-06-03,10061.55,10176.2,10035.55,794664422.0,38343.61
2020-06-04,10029.1,10123.85,9944.25,775106567.0,36399.04
2020-06-05,10142.15,10177.8,10040.75,987122302.0,37824.63
2020-06-08,10167.45,10328.5,10120.25,936485541.0,37819.06
2020-06-09,10046.65,10291.15,10021.45,754217460.0,36201.05
2020-06-10,10116.15,10148.75,10036.85,632383068.0,28485.47
2020-06-11,9902.0,10112.05,9885.05,715453486.0,30813.85
2020-06-12,9972.9,9996.05,9544.35,796306399.0,36505.77
2020-06-15,9813.7,9943.35,9726.35,716053036.0,31926.65
2020-06-16,9914.0,10046.15,9728.5,899895044.0,36257.89
2020-06-17,9881.15,10003.6,9833.8,685418390.0,30700.69
2020-06-18,10091.65,10111.2,9845.05,622895963.0,28594.32
2020-06-19,10244.4,10272.4,10072.65,892096343.0,48103.56
2020-06-22,10311.2,10393.65,10277.6,685385093.0,35529.8
2020-06-23,10471.0,10484.7,10301.75,669195109.0,34148.13
2020-06-24,10305.3,10553.15,10281.95,854799801.0,41394.45
2020-06-25,10288.9,10361.8,10194.5,994190886.0,41726.07
2020-06-26,10383.0,10409.85,10311.25,671910159.0,31841.68
2020-06-29,10312.4,10337.95,10223.6,574544482.0,27019.46
2020-06-30,10302.1,10401.05,10267.35,556238560.0,27342.55
2020-07-01,10430.05,10447.05,10299.6,573550127.0,28736.28
2020-07-02,10551.7,10598.2,10485.55,597423931.0,31235.17
2020-07-03,10607.35,10631.3,10562.65,525190704.0,25186.39
2020-07-06,10763.65,10811.4,10695.1,571212914.0,29857.54
2020-07-07,10799.65,10813.8,10689.7,636764929.0,36502.37
2020-07-08,10705.75,10847.85,10676.55,767941333.0,37676.34
2020-07-09,10813.45,10836.85,10733.0,618652409.0,31315.87
