Date,Close,High,Low,Shares_Traded,Turnover,log_return,range_volatility
2015-01-05,8378.4,8445.6,8363.9,1.18160545E8,5525.52,-0.002032926951416599,9.449337328796422E-5
2015-01-06,8127.35,8327.85,8111.35,1.72799618E8,8089.19,-0.03042204831092239,6.938485017279943E-4
2015-01-07,8102.1,8151.2,8065.45,1.64075424E8,7464.33,-0.003111629830098193,1.118443518799334E-4
2015-01-08,8234.6,8243.5,8167.3,1.43802802E8,8147.4,0.01622150195078389,8.624157333523705E-5
2015-01-09,8284.5,8303.3,8190.8,1.52612528E8,9305.95,0.0060415097406526655,1.8608923868599088E-4
2015-01-12,8323.0,8332.6,8245.6,1.03153908E8,5437.76,0.004636467736743234,1.1016197691210258E-4
2015-01-13,8299.4,8356.65,8267.9,1.29561892E8,6499.2,-0.0028395437310194172,1.1400008348350583E-4
2015-01-14,8277.55,8326.45,8236.65,1.50621631E8,7020.91,-0.002636192140761345,1.1758121066698803E-4
2015-01-15,8494.15,8527.1,8380.55,2.32138802E8,10725.62,0.025830660367344594,3.005293495689063E-4
2015-01-16,8513.8,8530.75,8452.25,1.81365905E8,8690.54,0.0023106851493621787,8.546271226568026E-5
2015-01-19,8550.7,8570.95,8531.5,1.29346422E8,6292.59,0.004324774533538449,2.128329614937674E-5
2015-01-20,8695.6,8707.9,8574.5,1.5871384E8,7838.19,0.01680399965846449,2.3833114308883797E-4
2015-01-21,8729.5,8741.85,8689.6,1.91651012E8,9735.99,0.0038909438418050723,3.593917911664233E-5
2015-01-22,8761.4,8774.15,8727.0,1.80912372E8,9025.95,0.0036476150877737317,2.903302665021701E-5
2015-01-23,8835.6,8866.4,8795.4,1.97124706E8,9716.57,0.00843330565006859,6.464150251347641E-5
2015-01-27,8910.5,8925.05,8825.45,1.92010521E8,9988.36,0.008441341450482422,1.2594084482717518E-4
2015-01-28,8914.3,8985.05,8874.05,1.90805926E8,10313.46,4.2637225187001037E-4,1.5452473075683047E-4
2015-01-29,8952.35,8966.65,8861.25,2.64245843E8,13427.54,0.004259338770853641,1.398140944887547E-4
2015-01-30,8808.9,8996.6,8775.1,2.75587957E8,12385.18,-0.016153493616853636,6.214332474639696E-4
2015-02-02,8797.4,8840.8,8751.1,2.16556534E8,10430.34,-0.0013063507534741001,1.0399846033413481E-4
2015-02-03,8756.55,8837.3,8726.65,2.08672175E8,9888.1,-0.004654231525165908,1.5875592203942442E-4
2015-02-04,8723.7,8792.85,8704.4,2.01252375E8,8707.82,-0.0037585319056024297,1.022170799865073E-4
2015-02-05,8711.7,8838.45,8683.65,1.79008853E8,9126.1,-0.0013765100766004728,3.1221387053282577E-4
2015-02-06,8661.05,8726.2,8645.55,1.76554075E8,7912.1,-0.005830987438373654,8.621599284731647E-5
2015-02-09,8526.35,8605.55,8516.35,1.51329604E8,6863.17,-0.01567459393409736,1.0856595220920252E-4
2015-02-10,8565.55,8646.25,8470.5,2.02294693E8,9965.76,0.004586976138613567,4.2173395518544916E-4
2015-02-11,8627.4,8651.95,8593.65,1.66560867E8,7602.46,0.007194840537426239,4.571342826059511E-5
2015-02-12,8711.55,8732.55,8599.25,1.63681352E8,7669.87,0.00970654632442759,2.3661925316640844E-4
2015-02-13,8805.5,8822.1,8729.65,2.28807812E8,10248.41,0.010726794848962074,1.1097905092489578E-4
2015-02-16,8809.35,8870.1,8793.4,1.40637331E8,7047.32,4.371311775355716E-4,7.542280034969507E-5
2015-02-18,8869.1,8894.3,8808.9,1.52152801E8,10153.74,0.006759668128535262,9.308483190171389E-5
2015-02-19,8895.3,8913.45,8794.45,2.198674E8,9794.26,0.002949721802804654,1.8064787954894212E-4
2015-02-20,8833.6,8899.95,8816.3,2.03714864E8,8193.56,-0.0069604148142353005,8.917738569171671E-5
2015-02-23,8754.95,8869.0,8736.1,1.43932325E8,7171.05,-0.008943377848408795,2.2795517733497877E-4
2015-02-24,8762.1,8800.5,8726.75,1.54368611E8,7413.31,8.163475467704371E-4,7.082092653856343E-5
2015-02-25,8767.25,8840.65,8751.4,1.39406599E8,6986.78,5.875859798763928E-4,1.0295584126771244E-4
2015-02-26,8683.85,8786.05,8669.45,2.24185492E8,10531.16,-0.009558209505033739,1.7848652102941297E-4
2015-02-27,8844.6,8856.95,8717.45,2.57226273E8,11924.49,0.018342124578303188,2.5203777420027516E-4
2015-02-28,8901.85,8941.1,8751.35,2.46453954E8,10064.41,0.006452017006512306,4.6013038280189446E-4
2015-03-02,8956.75,8972.35,8885.45,2.24772586E8,11525.5,0.006148317666913585,9.47219196421079E-5
2015-03-03,8996.25,9008.4,8925.55,1.8325196E8,9033.61,0.00440038586730066,8.536882163388976E-5
2015-03-04,8922.65,9119.2,8893.95,2.56060375E8,12130.98,-0.00821483616723559,6.255406486304765E-4
2015-03-05,8937.75,8957.55,8849.35,1.65081476E8,8250.55,0.0016908919842467322,1.4768914057703263E-4
2015-03-09,8756.75,8891.3,8740.45,1.6033284E8,8132.43,-0.02045904811401918,2.928066765936278E-4
2015-03-10,8712.05,8778.0,8677.35,1.68916337E8,8402.33,-0.005117706718394268,1.3299645149279324E-4
2015-03-11,8699.95,8755.6,8682.35,1.78053293E8,8259.67,-0.0013898463068881953,7.058127544605681E-5
2015-03-12,8776.0,8787.2,8732.9,1.79337979E8,8184.46,0.008703444455342574,3.842282301089322E-5
2015-03-13,8647.75,8849.75,8631.75,1.84665971E8,8121.26,-0.014721551472009752,6.221005953760101E-4
2015-03-16,8633.15,8663.55,8612.0,1.6843804E8,7559.94,-0.0016897272102494485,3.5616902127831326E-5
2015-03-17,8723.3,8742.55,8630.8,1.82504639E8,8086.26,0.010388162406696348,1.6550072334453746E-4
2015-03-18,8685.9,8747.25,8664.0,1.61153533E8,8227.5,-0.004296585430193531,9.14482064316349E-5
2015-03-19,8634.65,8788.2,8614.65,1.68628424E8,8460.35,-0.005917843205695482,3.9782976089498953E-4
2015-03-20,8570.9,8627.9,8553.0,1.79982752E8,8484.23,-0.007410433462823647,7.602165310819491E-5
2015-03-23,8550.9,8608.35,8540.55,1.5542578E8,6195.45,-0.0023362040318674936,6.252466435181397E-5
2015-03-24,8542.95,8627.75,8535.85,1.61465466E8,7913.26,-9.301591593691744E-4,1.1467864303099858E-4
2015-03-25,8530.8,8573.75,8516.55,1.65952155E8,8200.05,-0.0014232376661163287,4.480803713568671E-5
2015-03-26,8342.15,8499.45,8325.35,2.88758332E8,13667.31,-0.022362166828760233,4.28340082832896E-4
2015-03-27,8341.4,8413.2,8269.15,1.98979321E8,9528.86,-8.990892232234343E-5,2.9825906204266836E-4
2015-03-30,8492.3,8504.55,8380.75,1.4206129E8,6713.2,0.01792880259372829,2.1503011275933386E-4
2015-03-31,8491.0,8550.45,8454.15,1.77059509E8,8108.36,-1.5309156672000437E-4,1.2828887905927356E-4
2015-04-01,8586.25,8603.4,8464.75,1.36312446E8,6863.03,0.011155307528727893,2.639647552428045E-4
2015-04-06,8659.9,8667.55,8573.75,1.50877855E8,7633.0,0.008541088617607507,1.1839523405154459E-4
2015-04-07,8660.3,8693.6,8586.85,1.41765381E8,7287.01,4.6188843093050606E-5,1.5264996613978523E-4
2015-04-08,8714.4,8730.5,8679.8,1.49617725E8,7889.65,0.00622746577944364,3.3920782021976215E-5
2015-04-09,8778.3,8785.5,8682.45,1.58192905E8,8391.19,0.007305937245911289,1.39213765265672E-4
2015-04-10,8780.35,8787.4,8733.6,1.41464357E8,7119.96,2.3350314623443608E-4,3.7714598899052176E-5
2015-04-13,8834.0,8841.65,8762.1,1.22833397E8,6242.71,0.0060916429960903105,8.168379132000658E-5
2015-04-15,8750.2,8844.8,8722.4,1.70458015E8,8908.26,-0.009531355923174955,1.9419220429276978E-4
2015-04-16,8706.7,8760.0,8645.65,1.49337173E8,8268.33,-0.0049837130344473814,1.726491057564259E-4
2015-04-17,8606.0,8699.85,8596.7,1.55474164E8,9134.37,-0.011633209800304587,1.4226228496015878E-4
2015-04-20,8448.1,8619.95,8422.75,1.54492312E8,8930.38,-0.01851807040134819,5.355940952711766E-4
2015-04-21,8377.75,8469.35,8352.7,4.18959074E8,32873.45,-0.008362181992732759,1.923470637367074E-4
2015-04-22,8429.7,8449.95,8284.7,1.76926942E8,10002.48,0.0061818021695861205,3.9006581749315627E-4
2015-04-23,8398.3,8504.95,8361.85,1.69840748E8,9801.34,-0.0037318797768145355,2.879351661240189E-4
2015-04-24,8305.25,8413.3,8273.35,1.77843969E8,10984.24,-0.011141459454923742,2.81376517196442E-4
2015-04-27,8213.8,8334.45,8202.35,1.74706337E8,10143.36,-0.011072178395239022,2.5525905353807564E-4
2015-04-28,8285.6,8308.0,8185.15,1.83754628E8,9560.13,0.008703401727596441,2.2193160765737461E-4
2015-04-29,8239.75,8308.2,8219.2,1.74958511E8,8571.95,-0.005549064637238217,1.1599501471464334E-4
2015-04-30,8181.5,8229.4,8144.75,2.81696257E8,14755.35,-0.007094495768480639,1.0690650338795367E-4
2015-05-04,8331.95,8346.0,8220.45,1.36913823E8,7856.18,0.018222014533752957,2.297476864527932E-4
2015-05-05,8324.8,8355.65,8280.6,1.56019941E8,8138.54,-8.585108666642865E-4,8.140599720594755E-5
2015-05-06,8097.0,8331.95,8083.0,2.12509839E8,10894.12,-0.02774538884992459,9.201777446726717E-4
2015-05-07,8057.3,8122.6,7997.15,1.66563657E8,8443.96,-0.004915109899369749,2.4227145883351636E-4
2015-05-08,8191.5,8224.95,8123.45,1.8877609E8,8961.33,0.016518518473573537,1.5418876360799466E-4
2015-05-11,8325.25,8332.75,8224.65,1.97882948E8,8396.12,0.016196034167464263,1.705059109037984E-4
2015-05-12,8126.95,8326.65,8115.3,1.78753978E8,8779.53,-0.024107366025236887,6.610064430106491E-4
2015-05-13,8235.45,8254.95,8089.8,1.75015183E8,8391.93,0.01326230752496551,4.084041471251786E-4
2015-05-14,8224.2,8236.25,8137.3,1.38964395E8,6763.72,-0.0013669794621202092,1.4608864531490657E-4
2015-05-15,8262.35,8279.2,8212.2,1.33838055E8,6463.64,0.004628023218110737,6.602361875814847E-5
2015-05-18,8373.65,8384.6,8271.95,1.53340463E8,7459.18,0.013380819986761118,1.8296394720436333E-4
2015-05-19,8365.65,8427.8,8335.0,1.44642344E8,7266.52,-9.558345461374651E-4,1.2259469869777123E-4
2015-05-20,8423.25,8440.35,8391.45,1.27388797E8,6151.44,0.006861703387130291,3.3761289741490014E-5
2015-05-21,8421.0,8446.35,8382.5,1.48189485E8,7641.6,-2.671534812630433E-4,5.758071898498545E-5
2015-05-22,8458.95,8489.55,8420.6,1.93080657E8,8261.69,0.004496466392384961,6.650256953857389E-5
2015-05-25,8370.25,8441.95,8364.15,1.25051166E8,5555.29,-0.01054129980665742,8.572184371107724E-5
2015-05-26,8339.35,8378.9,8320.05,1.20428892E8,5908.3,-0.0036984769501036585,4.96796117239725E-5
2015-05-27,8334.6,8342.85,8277.95,1.70583401E8,8131.59,-5.697510342172957E-4,6.098878087696331E-5
2015-05-28,8319.0,8364.5,8270.15,2.3954906E8,11449.91,-0.0018734693475108775,1.2868436374981478E-4
2015-05-29,8433.65,8443.9,8305.7,3.75232198E8,20736.2,0.013687600465767506,2.723246214022217E-4
2015-06-01,8433.4,8467.15,8405.4,1.25990614E8,7254.01,-2.9643595058783424E-5,5.357674754537278E-5
2015-06-02,8236.45,8445.35,8226.05,1.51337661E8,8083.17,-0.02363058632565605,6.922185186616954E-4
2015-06-03,8135.1,8236.7,8094.15,1.76661646E8,7920.26,-0.012381392688355673,3.0478873818670096E-4
2015-06-04,8130.65,8160.05,8056.75,1.5947084E8,7560.49,-5.471619951152744E-4,1.6230879790679438E-4
2015-06-05,8114.7,8191.0,8100.15,1.67055308E8,7588.4,-0.0019636394568422855,1.2439856596038843E-4
2015-06-08,8044.15,8131.0,8030.55,1.40075743E8,6230.61,-0.008732112530860727,1.545272365699178E-4
2015-06-09,8022.4,8057.15,8005.15,1.40217686E8,6442.05,-0.0027074901937920617,4.192318281373465E-5
2015-06-10,8124.45,8152.25,8023.8,1.410302E8,6790.27,0.012640404635043944,2.5223276702740206E-4
2015-06-11,7965.35,8163.05,7958.25,1.71348959E8,7868.44,-0.019777148972969484,6.45604434774397E-4
2015-06-12,7982.9,7995.6,7940.3,1.40839875E8,6737.25,0.0022008693222258725,4.816821456884324E-5
2015-06-15,8013.9,8057.7,7944.85,1.37116389E8,6129.12,0.003875780006747908,1.9892947264594133E-4
2015-06-16,8047.3,8061.85,7952.35,1.2780946E8,5923.8,0.004159097470468204,1.8702138567887542E-4
2015-06-17,8091.55,8136.85,8048.95,1.57205716E8,7878.66,0.005483675836339464,1.1797172805941222E-4
2015-06-18,8174.6,8186.9,8101.8,1.4926611E8,7767.77,0.01021147864292033,1.091827842567013E-4
2015-06-19,8224.95,8250.8,8195.65,1.51575997E8,7722.05,0.0061404316829892,4.497901519926584E-5
2015-06-22,8353.1,8369.45,8257.4,1.26542473E8,6163.02,0.015460509843183657,1.8166735992582915E-4
2015-06-23,8381.55,8398.45,8334.95,1.35844708E8,6437.33,0.0034001341419138656,5.760275112641752E-5
2015-06-24,8360.85,8421.35,8338.9,1.34062733E8,7175.22,-0.0024727650214575975,9.680266936599586E-5
2015-06-25,8398.0,8423.15,8329.5,2.0742134E8,9911.16,0.004433485692758857,1.2500217573351631E-4
2015-06-26,8381.1,8408.55,8339.7,1.13959476E8,5848.78,-0.0020144114660273177,6.75980088245939E-5
2015-06-29,8318.4,8329.45,8195.65,1.36106699E8,6604.12,-0.007509242148659931,2.622424581462476E-4
2015-06-30,8368.5,8378.0,8298.95,1.6336625E8,8425.52,0.006004728324241362,8.98746044092486E-5
2015-07-01,8453.05,8481.6,8370.15,1.35887471E8,6938.05,0.010052666017483027,1.7496161776506356E-4
2015-07-02,8444.9,8479.25,8433.2,1.15472141E8,6065.26,-9.646141256129774E-4,2.9655712014519233E-5
2015-07-03,8484.9,8497.75,8424.15,9.1142979E7,4983.21,0.004725404249484008,7.566984574176714E-5
2015-07-06,8522.15,8533.15,8386.15,1.04578132E8,5517.86,0.00438054331190067,3.0196161190514326E-4
2015-07-07,8510.8,8561.35,8483.85,1.26038231E8,6054.41,-0.0013327112073848752,8.269232045923008E-5
2015-07-08,8363.05,8457.5,8341.4,1.93886999E8,8876.81,-0.017512752120137583,1.9106299030582802E-4
2015-07-09,8328.55,8400.3,8323.0,1.35358659E8,6610.4,-0.0041338216982639425,8.546360415901774E-5
2015-07-10,8360.55,8377.1,8315.4,1.58883926E8,8128.47,0.003834843007237717,5.46501684945534E-5
2015-07-13,8459.65,8471.65,8355.4,1.21380175E8,6506.28,0.011783587197667495,1.9091663139744148E-4
2015-07-14,8454.1,8480.25,8424.1,1.04893796E8,5454.41,-6.562708091575268E-4,4.4133234194892956E-5
2015-07-15,8523.8,8531.4,8462.95,1.08835522E8,5805.53,0.008210720003500056,6.48936910340785E-5
2015-07-16,8608.05,8616.1,8542.9,1.19637042E8,6544.15,0.009835561154472951,7.279532244066291E-5
2015-07-17,8609.85,8642.95,8593.15,1.08190401E8,5713.13,2.0908473234936958E-4,3.3392050124211844E-5
2015-07-20,8603.45,8624.1,8559.0,9.3439295E7,5107.62,-7.436110792131971E-4,5.7414698577713115E-5
2015-07-21,8529.45,8646.75,8517.9,1.69151098E8,10699.52,-0.008638404492949399,2.2541107394503674E-4
2015-07-22,8633.5,8643.9,8498.65,1.41018383E8,7427.34,0.012125103757416237,2.871853029235475E-4
2015-07-23,8589.8,8654.75,8573.8,1.36962516E8,7747.81,-0.005074532032312573,8.83085256756634E-5
2015-07-24,8521.55,8589.15,8513.5,1.31344832E8,6942.22,-0.00797720366050664,7.826303843009833E-5
2015-07-27,8361.0,8492.2,8351.55,1.40828066E8,7353.09,-0.019020212009607847,2.789215559846476E-4
2015-07-28,8337.0,8397.4,8321.75,1.7998381E8,8403.15,-0.002874597739444469,8.18946243980987E-5
2015-07-29,8375.05,8381.5,8338.45,1.4539901E8,7232.34,0.004553608414086103,2.6517847796832663E-5
2015-07-30,8421.8,8458.9,8408.3,2.21939186E8,10007.3,0.005566534286775702,3.599793940231076E-5
2015-07-31,8532.85,8548.95,8448.0,2.09629301E8,9522.19,0.013099838458928155,1.4110449786149533E-4
2015-08-03,8543.05,8563.95,8508.1,1.61485758E8,7738.1,0.0011946663090252347,4.280929707429428E-5
2015-08-04,8516.9,8565.15,8448.25,1.93226091E8,9003.82,-0.00306566203071199,1.8885150818289285E-4
2015-08-05,8567.95,8591.85,8545.85,1.3694829E8,6434.82,0.005976072594240236,2.8818586020247286E-5
2015-08-06,8588.65,8606.3,8551.5,1.39116393E8,6595.25,0.0024130666967213904,4.080382341712587E-5
2015-08-07,8564.6,8595.95,8552.7,1.48073594E8,6528.28,-0.0028041351649522885,2.544334362922169E-5
2015-08-10,8525.6,8621.55,8497.8,1.27194886E8,5780.49,-0.004564027067979434,2.0902151622394097E-4
2015-08-11,8462.35,8556.25,8441.3,1.59192694E8,7049.29,-0.00744648910180363,1.829441512539181E-4
2015-08-12,8349.45,8446.95,8337.95,1.95904304E8,8630.35,-0.013431244392924006,1.686893562454656E-4
2015-08-13,8355.85,8429.5,8339.75,1.95079107E8,7840.58,7.66223930503318E-4,1.1458029094557036E-4
2015-08-14,8518.55,8530.1,8381.2,1.6068026E8,7090.58,0.019284246203826075,3.101114812370217E-4
2015-08-17,8477.3,8530.6,8428.05,1.8008383E8,6543.01,-0.004854135685655054,1.4627137835767373E-4
2015-08-18,8466.55,8525.75,8433.6,1.57991554E8,6501.24,-0.0012688971446727342,1.1809752944694217E-4
2015-08-19,8495.15,8520.45,8425.95,1.34512114E8,6338.67,0.003372306679677083,1.2438777670620836E-4
2015-08-20,8372.75,8501.35,8359.75,1.89841783E8,9193.19,-0.01451302751352893,2.821208021839325E-4
2015-08-21,8299.95,8322.2,8225.05,2.0754207E8,9606.33,-0.008732894212009904,1.378808412532065E-4
2015-08-24,7809.0,8060.05,7769.4,3.22096413E8,13856.66,-0.060972576007483854,0.0013488592083357213
2015-08-25,7880.7,7925.4,7667.25,3.08255265E8,13420.76,0.00913981773118768,0.0010965886778035745
2015-08-26,7791.85,7930.05,7777.1,2.23261362E8,10207.56,-0.011338416770132156,3.7930767133295847E-4
2015-08-27,7948.95,7963.6,7862.3,3.14422773E8,14282.73,0.01996152883021574,1.638905491113857E-4
2015-08-28,8001.95,8091.8,7961.65,2.0157245E8,8641.87,0.006645417505821892,2.6292422808797173E-4
2015-08-31,7971.3,8043.6,7947.95,2.04254629E8,9547.7,-0.0038376708080114967,1.4310643989374168E-4
2015-09-01,7785.85,7929.1,7746.5,1.90581167E8,8633.26,-0.02353960751499542,5.428158007687371E-4
2015-09-02,7717.0,7862.55,7699.25,2.22003483E8,9794.29,-0.008882296179158256,4.404986536865344E-4
2015-09-03,7823.0,7845.6,7754.05,1.60609681E8,7060.37,0.01364242522747763,1.377707275232808E-4
2015-09-04,7655.05,7804.9,7626.85,1.99569987E8,8200.69,-0.02170255193598637,5.325398783606265E-4
2015-09-07,7558.8,7705.05,7545.9,1.45763902E8,5768.15,-0.012653113333210548,4.3562321250138617E-4
2015-09-08,7688.25,7720.9,7539.5,1.77514609E8,7380.17,0.016980741915736938,5.652539881640076E-4
2015-09-09,7818.6,7846.05,7764.55,2.14842731E8,8550.1,0.016812321047294777,1.0902947207607341E-4
2015-09-10,7788.1,7819.85,7678.5,1.65313439E8,6992.42,-0.003908582702182925,3.327398161396744E-4
2015-09-11,7789.3,7864.85,7759.9,1.40576943E8,6014.16,1.5406935719366538E-4,1.8047281213728626E-4
2015-09-14,7872.25,7879.95,7761.85,1.26630775E8,5277.75,0.010592920323966004,2.2803569573750002E-4
2015-09-15,7829.1,7880.0,7799.75,1.40722007E8,6252.35,-0.00549635650817742,1.0478024021801075E-4
2015-09-16,7899.15,7913.9,7853.3,1.44331414E8,6650.61,0.008907597879939009,5.9088146027799106E-5
2015-09-18,7981.9,8055.0,7955.85,2.49313429E8,11328.64,0.010421319612123373,1.5340084582897353E-4
2015-09-21,7977.1,7987.9,7908.35,1.25628591E8,5482.45,-6.015414681044874E-4,1.001747440685009E-4
2015-09-22,7812.0,8021.6,7787.75,1.73569429E8,7887.06,-0.020913923877102725,8.75326478846647E-4
2015-09-23,7845.95,7882.9,7723.25,1.51196367E8,6869.26,0.004336462078648718,4.1863601191618983E-4
2015-09-24,7868.5,7894.5,7804.1,2.08766516E8,9732.18,0.0028699719657007167,1.3264308242111255E-4
2015-09-28,7795.7,7893.95,7787.95,1.40480206E8,7120.05,-0.009295147426338244,1.827627104741697E-4
2015-09-29,7843.3,7926.55,7691.2,2.48106979E8,11184.67,0.00608736453593409,9.084838643196638E-4
2015-09-30,7948.9,7957.7,7874.5,2.17187896E8,9981.56,0.01337389014469916,1.1046688425883572E-4
2015-10-01,7950.9,8008.25,7930.65,1.61809883E8,8896.78,2.5157549284249867E-4,9.481424800599674E-5
2015-10-05,8119.3,8128.9,8005.1,1.8883027E8,9589.63,0.02095881375508732,2.355234872352769E-4
2015-10-06,8152.9,8180.95,8096.5,1.84037905E8,8461.64,0.004129748620775543,1.076699106203152E-4
2015-10-07,8177.4,8188.9,8132.9,1.99911165E8,7894.19,0.0030005594976027835,4.708725242788072E-5
2015-10-08,8129.35,8196.75,8105.85,1.77030502E8,7837.16,-0.0058932821154094855,1.2436065865364232E-4
2015-10-09,8189.7,8232.2,8139.65,2.05859184E8,7960.62,0.007396297593475994,1.2782817131630988E-4
2015-10-12,8143.6,8244.5,8128.2,2.05255913E8,7604.3,-0.005644924469066859,2.0183357898404477E-4
2015-10-13,8131.7,8150.25,8088.6,1.50431773E8,6877.36,-0.0014623388964399796,5.765271788931391E-5
2015-10-14,8107.9,8139.3,8096.35,1.43158108E8,6607.21,-0.00293110877602961,2.799297091883872E-5
2015-10-15,8179.5,8190.55,8129.8,1.72429864E8,7625.17,0.008792129036173624,5.5423970023986375E-5
2015-10-16,8238.15,8246.4,8147.65,1.61153559E8,6956.78,0.007144780099017116,1.4513501242962052E-4
2015-10-19,8275.05,8283.05,8239.2,1.28300205E8,6880.43,0.004469159389838342,2.8174930123625264E-5
2015-10-20,8261.65,8294.05,8229.2,1.59947752E8,7661.53,-0.0016206380877549446,6.161599475712391E-5
2015-10-21,8251.7,8294.4,8217.15,1.49270047E8,6689.35,-0.00120508572810975,8.755634362579627E-5
2015-10-23,8295.45,8328.1,8280.75,1.5666431E8,7466.28,0.005287931993795239,3.251046531287896E-5
2015-10-26,8260.55,8336.3,8252.05,1.38006303E8,6799.49,-0.004216000446318112,1.0318127707100729E-4
2015-10-27,8232.9,8241.95,8217.05,1.61493491E8,8271.49,-0.0033528492707724606,9.15487581896921E-6
2015-10-28,8171.2,8209.1,8131.8,1.94708669E8,9131.44,-0.007522545090541855,8.951040322534419E-5
2015-10-29,8111.75,8179.6,8098.0,2.24234135E8,10569.95,-0.007302149077749941,1.0052332395528622E-4
2015-10-30,8065.8,8146.1,8044.4,2.05663493E8,9218.39,-0.0056807271273674655,1.5783117849330392E-4
2015-11-02,8050.8,8060.7,7995.6,1.40323983E8,6552.67,-0.001861435331419404,6.575605953262618E-5
2015-11-03,8060.7,8100.35,8031.75,1.36625382E8,5955.64,0.0012289360079425834,7.233219549002541E-5
2015-11-04,8040.2,8116.1,8027.3,1.25935846E8,5696.01,-0.002546442879275842,1.2103324238991745E-4
2015-11-05,7955.45,8031.2,7944.1,1.36223827E8,6001.38,-0.010596730117439205,1.1890684692884356E-4
2015-11-06,7954.3,8002.65,7926.15,2.26329409E8,8771.77,-1.4456543968348424E-4,9.226211818076294E-5
2015-11-09,7915.2,7937.75,7771.7,2.18422388E8,9376.17,-0.0049277014549425294,4.469388839957505E-4
2015-11-10,7783.35,7885.1,7772.85,1.70267413E8,7153.47,-0.01679812471917992,2.0557853504389964E-4
2015-11-11,7825.0,7847.95,7819.1,2.2380435E7,1123.44,0.0053368996540898335,1.3563699177199922E-5
2015-11-13,7762.25,7775.1,7730.9,1.65876819E8,7731.55,-0.008051495804410539,3.2501793247151246E-5
2015-11-16,7806.6,7838.85,7714.15,1.54134885E8,6871.15,0.0056972891335418325,2.571480095393694E-4
2015-11-17,7837.55,7860.45,7793.0,1.49451211E8,6367.14,0.003956755768668415,7.426926643530358E-5
2015-11-18,7731.8,7843.4,7725.05,1.48037721E8,6112.32,-0.013584591041188353,2.3116522142285848E-4
